Index,Label,Sentence
443,0,그러나 그 물에서는 구정물 냄새는 나지 않았다.
444,0,배지에서 빨랫줄을 확 끄집어낼 텡깨!」
445,0,사복 차림은 자리에서 일어섰다.
446,0,관악산에서 발원하여 동쪽으로 광주 경계의 양재천으로 흐른다…."
447,0,나는 그것을 고구려 말기에 자행된 연개소문의 독재에서 찾는다.
448,0,매표소에서 40분 거리에 폭포가 있다.
449,0,전국 각지에서 선생님들이 많이 와 계셨다.
450,0,"차에서 내리지 못하게 해!"
451,0,무덤은 매표소에서 멀리 떨어져 있었다.
452,0,가림벽이 50센티 정도 높이인 화장실에서 물이 흐르고 있다.
453,0,지역단체를 법인체라는 의미에서 보면
454,0,"여기에서 방천 둑까지만 같이 가자.
455,0,기용설은 TK(대구.경북) 배려 차원에서 나온다.
456,0,남자가 내 얼굴에서 발끝까지 쓸어보았다.
457,0,하늘 위에서 무색의 피가 떨어지고 있다고.
458,0,나는 20세기 이전의 모든 프랑스 문학에서 왔다.
459,0,베트남의 모든 권력은 하노이에서 나온다.
460,0,신호등 쪽에서 누가 천천히 걸어오고 있었다.
461,0,그때 마침 부엌에서 한 아주머니가 나왔습니다.
462,0,여기에서 불안이 생긴다.
463,0,지난해 미국 자동차업계 수익의 60%가 SUV 판매에서 나왔다.
464,0,그러면 기본 8괘는 어디에서 나온 것일까요?
465,0,그렇지만 감각수용기에서 발생한 감각 자체는 아무 의미가 없다.
466,0,자란자란 스며드는 패배감에서였을까.
467,0,노동자문학이 노동자들 속에서 나오기 시작한 거지요.
468,0,큰곰자리에서 가까운 별자리로 북두칠성의 국자 자루의 남쪽에 위치한다.
469,0,대략 2에서 3리터 정도는 된다.
470,0,가입국은 72년 당시의 15개국에서 현재 71개국으로 늘어났다.
471,0,그는 오랜 열등감에서 자연스럽게 벗어났다.
472,0,이때 여기저기에서 "야호!"하는
473,0,문학 해석의 방법은 해석의 가능성에서 저절로 나온다.
474,0,국회의 권한 국회 국회의 헌법상의 지위에서 당연히 나오는 권한.
475,0,아침 햇살에 규혁은 잠에서 깨어났다.
476,0,그러나 오늘 저녁 읍에서 돌아온 조씨도
477,0,그는 조직위에서 파견나온 안내자였다.
478,0,체력에서 오는 것인데…."
479,0,문제는 전기 냉장고에서 나오는 '음식 맛'이다.
480,0,「오 대니 보이」는 그 방에서 흘러나오고 있었다.
481,0,그 드문 사람 중 하나다."하늘에서
482,0,며느리는 시어머니 몸에서 난 딸이 아니기 때문이다.
483,0,어서 빨리 그 속에서 도망치고 싶어지지요.
484,0,"그쪽에서는 아무도 안 왔어요?"
485,0,나는 버스에서 내리자마자 "휴우."
486,0,그리고 의자에서 물러나며
487,0,"당장 내 앞에서 사라져!"
488,0,빵에서 나가도 꿀림집(숙소)이 마땅해야지.
489,0,K는 일단 의자에서 내려왔다.
490,0,밤마다 이 집 저 집에서 싸움질하는 소리가 들려온다.
491,0,신음하며 그는 잠에서 깨어났다.
492,0,"우리 집에서 가져왔습니다.
493,0,안방에서 대청마루 건너편에 있는 건너방은 대부분이 1칸이다.
494,0,이런 전문가 부족 사태는 럼즈펠드 국방장관의 편향성에서 빚어졌다는 것.
495,0,각자의 성장은 상대방의 성장에서 이루어지며 증대된다.
496,0,(반동적 근대주의자 박정희)는 그런 의미에서 좋은 책이다.
497,0,단순한 호기심에서 나온 장난일까?
498,0,안개에서는 화학 약품 냄새가 났다.
499,0,현재의 경마장에서 막계천으로 나오는 중간에 위치해 있다.
500,0,구치소까지 간 것은 진실한 마음에서였다.
501,0,자발적으로 파괴되는 대칭은 약력에서 일어난다.
502,0,시골에서 부모님이 오신대.
503,0,정확히 오후 세시에 친구의 집에서 나왔다.
504,0,이것도 민주화되기 이전의 동독에서 나온 유머이다.
505,0,이것 역시 이야기 전달 수단으로서의 희곡의 제약에서 생긴 관습이다.
506,0,[나는 서울에서 떠날까 하는데.]
507,0,다이빙투어에서 돌아온 오후.
508,0,덕분에 우린 다방에서 쫓겨났구요."
509,0,"한국에서 왔는데요."
510,0,관료전 신라 시대에 나라에서 관료에게 주던 토지.
511,0,한국에서 온 다른 내방객들을 기피하지 않았습니다.
512,0,정서의 미숙에서 생긴다.
513,0,장군봉 쪽에서 바람이 달려왔다.
514,0,거기에서 한 발짝 나아간 것이 바로 후원자 개념이다.
515,0,만인전쟁은 의지와 의지의 상충에서 온다.
516,0,이주홍 동화집 「섬에서 온 아이」
517,0,최소한 기상에서 출근까지는 1시간 이상의 여유가 있어야 한다.
518,0,"아저씨 조선소에서 왔어요."
519,0,독일 남서부의 휴양지 카를스루에시에서 20㎞쯤 떨어진 라슈타트.
520,0,그래서 그 공포에서 헤어나려는 몸짓도 다분히 미신적이었다.
521,0,나비들은 그의 목덜미 근처에서 꾸역꾸역 빠져나오고 있었다.
522,0,진화론도 그 성과에서 생겨났다.
523,0,이 같은 제도는 다양한 이유에서 비롯되고 있다.
524,0,우리 집에서 왔어."
525,0,불임증의 대부분은 고관절 이상에서 온다.
526,0,학생들이 학교에서 돌아오고 있었다.
527,0,조간대에서 심해의 바닥에까지 산다.
528,0,그러나 민겸호의 손에서 나왔으니 이건 민겸호의 어음이 아닌가.
529,0,구만이가 부리나케 학교에서 돌아와 보니 송아지가 두 마리였습니다.
530,0,늦잡죄는 마음에서일까.
531,0,그러나 우리는 다음과 같은 물음에서 출발했어야 했다.
532,0,화면 속에서 갑자기 튀어나온 외간 남자.
533,0,벌써 며칠째 소녀는 학교에서 돌아오는 길에 물장난이었다.
534,0,고딕 자연주의는 이런 사회적 철학적 분위기에서 나왔다.
535,0,개체적인 차이는 여기에서 온다.
536,0,그러나 지방에서 출현한 호족들은 그렇지가 않았다.
537,0,이러한 배경에서 나타난 것이 소위 문화정치이다.
538,0,"이선생 그렇지만 결혼이 동정심에서 출발해서는 안 됩니다.
539,0,"포항에서 오겠죠."
540,0,전쟁 위협에서의 해방은 오직 통일을 통해서만 가능하다.
541,0,방금 영화관에서 나온 탓일까.
542,0,그것은 분명 K의 머리 쪽 벽면에서 나고 있었다.
543,0,어떤 아이가 나무 위에서 떨어진 게 분명했다.
544,0,산 뒤쪽에서 불어오는 바람이었으므로 바다는 잠잠했다.
545,0,"집에서 걸려 온 전화인 모양이죠?"
546,0,지금 학교에서 나가랍니다."
547,0,토인비의 창조적 소수자는 이런 사람들 중에서 나온다.
548,0,아버지는 6·25동란 때 이북에서 혈혈단신으로 내려오셨다.
549,0,다시 말해 그것은 운명의 표정에서 말미암았던 것이다.
550,0,약에서 발생하는 이윤이 모두 사라지는 것이다.
551,0,나도 골짜기에서 나왔다.
552,0,선물가게에서 나왔다.
553,0,이곳에 도착하자 모두 인차에서 내렸다.
554,0,밭에서 아빠가 오셔서 오빠를 꾸중하셨다.
555,0,무슨 기준에서 나온 분류일까.
556,0,눈물은 눈에서 흐르는 것이 아니었다.
557,0,거의 매일이다시피 주재소에서 순사가 나왔다.
558,0,소복 차림의 유씨는 운구차에서 내려 경찰에 말했다.
559,0,나나니는 먹이에서 떨어진다.
560,0,얼마 후 여관에서 만돌이가 나왔다.
561,0,"그저 서로를 구제한다는 마음에서 이리 된 건데.
562,0,모든 현상은 공간 속에서 일어나기 때문이다.
563,0,대양상선쪽에서 찔러왔어.
564,0,"건넌방에서도 나와보라지!"
565,0,"내일부터는 집에서 통근해도 좋소."
566,0,화랑에서 나온 민재가 말했다.
567,0,할머니네 집에서 할머니께서 오셨다.
568,0,이 애는 국섬에서 오구요."
569,0,그 음식에 들어 있는 에너지는? 태양에서.
570,0,학교에서 하학하고 돌아와도
571,0,그는 자리에서 끌려나갔다.
572,0,"제주도에서 고속버스를 타고 오시다니 보통 재주가 아닙니다?"
573,0,K는 엘리베이터에서 나갔다.
574,0,장경철의 양조장에서 나온 막걸리였다.
575,0,저는 방금 아까 그 다방에서 쫓겨나왔습니다.
576,0,바다 쪽에서 바람이 불어왔다.
577,0,학생이 학교에서 돌아왔다.
578,0,8월(August)은 시저 아우구스투스의 이름에서 본땄다.
579,0,"서울에서 온 자네 친구 말이야.
580,0,높아지고 금액은 51.7%에서
581,0,그러면 아마 전세계에서 사람들이 모여들 것입니다.
582,0,꽃실이가 그 나라에서 왔어.
583,1,그러나 사회적 위기의 완화는 표면적 수준에서만 그러하였다.
584,1,내 방에서 나는 소리는 도저히 예사롭지가 않아요.
585,1,고구려의 문화도 이런 상황 속에서 꽃피었다.
586,1,'우리는 가족 안에서 왜 외로운가?'
587,1,소지가 쪽제비 있는 감방 식구통 앞에서 말한다.
588,1,"저어 파출소 소장님과 동사무소에서 양해를 해주었어요.
589,1,아빠는 매표소 앞에서 기다리고 있었습니다.
590,1,그래서 술집에서도 일부러 나와는 다르게 행동해요.
591,1,방 안에서 들려온 말이었다.
592,1,세계의 아동문학에서 창작동화의 개척자는 덴마크의 안데르센을 친다.
593,1,그 때가 내 인생에서 전환기였던 것 같다.
594,1,큰댁 근처 정류장에서 박아무개 집을 물어보자.
595,1,그들 사이에서는 22명의 자녀가 태어났다.
596,1,독일문화원 비서실에서 전화가 왔다.
597,1,자조와 절망에서 비분강개하는 지식인으로 변한 것이다.
598,1,그때 등 뒤에서 거구의 남자가 걸어왔다.
599,1,어쨌든 학업에서 낙오하면 일탈하기 쉽다.
600,1,이대에서 유아교육을 공부했다고 스스로를 밝혔다.
601,1,그 어둠 속에서도 대왕은 여전히 말씀이 없으셨다.
602,1,그때 아랫목에서 애들이 벌떡벌떡 일어났다.
603,1,"응 학교에서 글피 방학날 음악회를 한대.
604,1,코오롱고속관광은 사당동과 광화문에서 떠난다.
605,1,그애는 아담한 이층 양옥집에서 살지.
606,1,학교에서 연을 가져오라니 말입니다.
607,1,정부에서 현실에 맞는 종합대책을 마련해야 한다.
608,1,그러나 눈빛만은 어둠 속에서도 빛을 발했다.
609,1,<광화문>에서와 <편지>는 특히 그렇다.
610,1,그런데 학교에서는 아무 일도 맡기지 않았습니다.
611,1,새음반 판매에서도 그의 진가가 드러나고 있다.
612,1,그리고는 방에서 혼자 저녁상을 받아먹었습니다.
613,1,나는 그중에서 보리나물 한 줌을 샀다.
614,1,상업도 활발하며 일본에서 손꼽히는 무역항이다.
615,1,"네놈이 감히 뉘 앞에서 방자히 구느냐.
616,1,포어핸드 스트로크 테니스와 탁구에서 하는 기본 타구법의 한 가지.
617,1,'갑돌이와 갑순이' '황진이' 등 영화를 이곳에서 찍었다.
618,1,서부 아시아가 원산지로 거의 전세계에서 가꾸고 있다.
619,1,나에겐 언제나 아이나 남편이 곁에서 함께 움직였다.
620,1,팥죽을 그 곳에서 먹기도 한다.
621,1,나는 가방에서 열쇠를 꺼내 주었다.
622,1,유가에서는 이것을 중용이라고 부른다.
623,1,이곳에서 평자가 부닥친 문제는 두가지이다.
624,1,관악산은 청계산 서쪽산록에서 분맥(分脈)하여 이루어졌다.
625,1,졸업식은 입학식을 했던 강의실에서 거행되었다.
626,1,논들에서 개구리 소리가 들려 왔다.
627,1,그러나 단지 능선부분에서만 소나무가 간혹 나타난다.
628,1,품이는 길에서 필례를 만났습니다.
629,1,비어버린 지도부실에서 그는 황제였다.
630,1,대구시 교육청에서 글짓기회 안내장을 학교에 안 보낸 모양이다.
631,1,세계에서 가장 오래 된 가축이다.
632,1,저녁에 앞 개울에서 목욕을 하니 너무 서늘하였다.
633,1,우리집에서는 베란다를 천천히 열 번 가량 왕복을 했다.
634,1,유일이는 이 장면에서 분명히 그렇게 말했었다.
635,1,배에서 쥐떼가 내려가면 그 배는 침몰한다.
636,1,그 속에서 여성은 질식할 것만 같다.
637,1,학문에서 진실을 탐구하는 행위는 논리로 이루어진다.
638,1,의자왕은 낙화암에서 몸을 던진 게 아니었다.
639,1,그리고 인용된 류다의 글에서 나온 "안녕하십니까.
640,1,각 단체에서 뿌린 유인물들이었다.
641,1,손광재 씨가 운영하던 봉산동 국악연구소에서 나오는 소리였다.
642,1,A의 고향은 강원도 두메 산골 학교는 춘천에서 다녔다.
643,1,그 순간 소년의 머릿속에서는 계산을 한다.
644,1,우리 나라에서는 아직 지질학이 낯선 학문이다.
645,1,그 자리에서 영순이를 보았을 것이다.
646,1,── 천장이나 벽에서 혹시 무슨 소리가 나지 않던가요?
647,1,"응 오늘 비행기에서 사귄 사이."
648,1,세 친구들의 이야기는 여기에서 끝이 났다.
649,1,스코틀랜드에서 만든 위스키.
650,1,분명 쥐는 또다른 은신처에서 기회만을 노릴 것이다.
651,1,미국 교포 사회에선 「미국 바보」라는 말이 있다.
652,1,이미 두 분 사이에서는 화해가 되었으니까요.
653,1,치즈로 조리할 때도 저온에서 천천히 익힌다.
654,1,여기에서 어느 샐러리맨의 바캉스 풍경을 잠시 들여다보자.
655,1,그 순간 내 마음속에서 어떤 충동인가가 꿈틀 움직였다.
656,1,14일 광주구장에서 열린 삼성증권배 2003프로야구 현대-기아전.
657,1,눈꺼풀에서 경련이 인다.
658,1,교회 안에서 장인의 위치도 위태롭게 되었네.
659,1,이 이해 대립의 집단을 경제학에서는 '계급'이라고 부릅니다.
660,1,현실의 모든 어둠도 이 관점에서 생각해야 올바로 풀린다.
661,1,아직도 당신은 꿈에서 못 깼어.
662,1,꿈에서는 언제나 시험을 치른다.
663,1,학교 도서관에서 여의주를 봤습니다.
664,1,혜능은 중국에서 선종에 불을 지핀 사람이다.
665,1,그녀는 현재 그와 한지붕 밑에서 살고 있다.
666,1,나승규 총무가 헛간에서 영순이에게 몽둥이질을 하고 있었다.
667,1,방학 숙제도 피서지에서 했다.
668,1,북한에서는 '직결'이라는 용어를 쓰고 있다.
669,1,"장자의 재력은 세상에서 어느 정도 되셨는지요?"
670,1,그리고 끼니는 시장의 간이식당에서 대놓고 먹었다.
671,1,이튿날 상주와 명자는 이태원 바닥에서 감쪽같이 사라졌다.
672,1,김범수는 2 3월경 콘서트에서 팬들과 만날 예정.
